listing_id,brand_slug,brand_name_fa,manufacturer,name,model,trim,year,mileage,mileage_unknown,fuel,transmission,body_status,body_status_ordinal,price,scraped_at,source_url,created_at
7f96647704e96a8a,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2700000000,2026-08-21 19:55:15.409430,https://bama.ir/car/dpmiai7o,2026-08-21 16:25:50
a2ce3cae90eebb3f,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2600000000,2026-08-21 19:55:15.409430,https://bama.ir/car/uqyygobt,2026-08-21 16:25:50
0bfcb67f6fabe444,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,50000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3700000000,2026-08-21 19:55:15.408401,https://bama.ir/car/ceqfg1al,2026-08-21 16:25:50
39d89edea2daf551,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1402,63000.0,0,بنزینی,دنده ای,بدون رنگ,15,3950000000,2026-08-21 19:55:15.408401,https://bama.ir/car/x6iwqjui,2026-08-21 16:25:50
e4e8b76f7c162e5c,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1402,36000.0,0,بنزینی,دنده ای,صافکاری بدون رنگ,6,3600000000,2026-08-21 19:55:15.408401,https://bama.ir/car/gxjzdolk,2026-08-21 16:25:50
febc12292503db67,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2650000000,2026-08-21 19:55:15.408401,https://bama.ir/car/sx29c54t,2026-08-21 16:25:50
3267b59561fc887d,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2500000000,2026-08-21 19:55:15.408401,https://bama.ir/car/2ugopmys,2026-08-21 16:25:50
77c77930e90b57ca,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2470000000,2026-08-21 19:55:15.408401,https://bama.ir/car/6hlog4ml,2026-08-21 16:25:50
3286eb095d195a83,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1400,19700.0,0,بنزینی,دنده ای,بدون رنگ,15,3800000000,2026-08-21 19:55:15.407450,https://bama.ir/car/c2jwhlac,2026-08-21 16:25:50
cbf1b255689dd579,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,34000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3950000000,2026-08-21 19:55:15.407450,https://bama.ir/car/kozavjae,2026-08-21 16:25:50
2ebd589ddd59d1e7,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2520000000,2026-08-21 19:55:12.734895,https://bama.ir/car/vcjlxzsy,2026-08-21 16:25:50
a3e52271a0388cb6,kmc,کیاموتورز,imported,K7,کی ام سی,اتوماتیک,1402,8000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4300000000,2026-08-21 19:55:12.734895,https://bama.ir/car/ae73xncz,2026-08-21 16:25:50
d6e01f05ee4ad24c,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,10000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4500000000,2026-08-21 19:55:12.734895,https://bama.ir/car/qjqct9lr,2026-08-21 16:25:50
4510c5faf641fa55,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,75000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3750000000,2026-08-21 19:55:12.734895,https://bama.ir/car/owywnuhy,2026-08-21 16:25:50
00b900f8efa49dda,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2550000000,2026-08-21 19:55:12.733915,https://bama.ir/car/nsztatqd,2026-08-21 16:25:50
80157238ebd72e04,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2500000000,2026-08-21 19:55:12.733915,https://bama.ir/car/gse035as,2026-08-21 16:25:50
9ee43f688e021aab,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1404,12000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2280000000,2026-08-21 19:55:12.733915,https://bama.ir/car/zvdvcocr,2026-08-21 16:25:50
a70fdbbe151fd8fa,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,6000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6400000000,2026-08-21 19:55:12.733915,https://bama.ir/car/exeofdqk,2026-08-21 16:25:50
7746af08d32c74fe,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,13000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6050000000,2026-08-21 19:55:12.733915,https://bama.ir/car/jo2fkjk6,2026-08-21 16:25:50
aed7b3d73baf49c8,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,18000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3820000000,2026-08-21 19:55:12.733915,https://bama.ir/car/hcqbwkjg,2026-08-21 16:25:50
4083e3ac99d96c35,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1402,58000.0,0,بنزینی,دنده ای,بدون رنگ,15,3550000000,2026-08-21 19:55:12.733915,https://bama.ir/car/ffumz60r,2026-08-21 16:25:50
77072cdd5c874ba1,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,12700.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3850000000,2026-08-21 19:55:12.733915,https://bama.ir/car/p5omzhtc,2026-08-21 16:25:50
aba781b21df5fb0f,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1401,48000.0,0,بنزینی,دنده ای,بدون رنگ,15,3900000000,2026-08-21 19:55:12.733915,https://bama.ir/car/nvmadeau,2026-08-21 16:25:50
d8b7d742ab3bec8e,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1403,29000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,5950000000,2026-08-21 19:55:12.733915,https://bama.ir/car/zicd6jvl,2026-08-21 16:25:50
96f418827a5264bd,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1404,6000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4300000000,2026-08-21 19:55:12.733915,https://bama.ir/car/hgugc4he,2026-08-21 16:25:50
c4a392850a9fb58f,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,11000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6480000000,2026-08-21 19:55:12.733915,https://bama.ir/car/f5utnlq7,2026-08-21 16:25:50
bce11199986cc7a1,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4500000000,2026-08-21 19:55:12.732897,https://bama.ir/car/4qnzlegt,2026-08-21 16:25:50
f06af8c3503a6f04,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,52000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3650000000,2026-08-21 19:55:12.732897,https://bama.ir/car/qy1odjpr,2026-08-21 16:25:50
e717e2ddb51eb30a,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2600000000,2026-08-21 19:55:12.732897,https://bama.ir/car/mbpfjsri,2026-08-21 16:25:50
dac345d7db190472,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1404,5700.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4250000000,2026-08-21 19:55:09.870375,https://bama.ir/car/6wmnsjwc,2026-08-21 16:25:50
79a3c503c09a0d8e,kmc,کیاموتورز,imported,A5,کی ام سی,1.5 لیتر توربو,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4000000000,2026-08-21 19:55:09.870375,https://bama.ir/car/vymjdnf4,2026-08-21 16:25:50
e228107bbfb39ce1,kmc,کیاموتورز,imported,eJ7,کی ام سی,ساده,1403,55000.0,0,برقی,اتوماتیک,خط و خش جزئی,8,2950000000,2026-08-21 19:55:09.870375,https://bama.ir/car/rybkogfb,2026-08-21 16:25:50
7448dfacbd753ca9,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1404,5000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4500000000,2026-08-21 19:55:09.870375,https://bama.ir/car/wouyhq3p,2026-08-21 16:25:50
632bbb02a3b06bb2,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2480000000,2026-08-21 19:55:09.870375,https://bama.ir/car/2487dnog,2026-08-21 16:25:50
53d45aa74ea3ac6e,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6700000000,2026-08-21 19:55:09.870375,https://bama.ir/car/dkw5uty8,2026-08-21 16:25:50
e0a9459cf28f47de,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,22000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,3800000000,2026-08-21 19:55:09.870375,https://bama.ir/car/aui5qz0p,2026-08-21 16:25:50
b9451c1deaccf9c7,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1403,45000.0,0,بنزینی,دنده ای,بدون رنگ,15,4490000000,2026-08-21 19:55:09.869365,https://bama.ir/car/lv3kx8os,2026-08-21 16:25:50
57b2bd01d113c0a7,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1404,10000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4200000000,2026-08-21 19:55:09.869365,https://bama.ir/car/bhzr0soo,2026-08-21 16:25:50
daff33a932fe9a02,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4250000000,2026-08-21 19:55:09.869365,https://bama.ir/car/kxjsmsrk,2026-08-21 16:25:50
5222576ec9f5809c,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1404,15000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2290000000,2026-08-21 19:55:09.869365,https://bama.ir/car/xlash49b,2026-08-21 16:25:50
d080a1aa77082bb7,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1404,9500.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2320000000,2026-08-21 19:55:09.869365,https://bama.ir/car/bx8p1vyj,2026-08-21 16:25:50
a3df8f44ac63fe9e,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2535000000,2026-08-21 19:55:09.869365,https://bama.ir/car/a7nn6kh0,2026-08-21 16:25:50
111360f7b2f599a1,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,48000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4300000000,2026-08-21 19:55:09.868380,https://bama.ir/car/5uedhkwn,2026-08-21 16:25:50
8f15cf9746fd7c20,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2550000000,2026-08-21 19:55:09.868380,https://bama.ir/car/sxlezvtc,2026-08-21 16:25:50
4c17912100a9de70,kmc,کیاموتورز,imported,ایگل,حواله کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1600000000,2026-08-21 19:55:09.868380,https://bama.ir/car/vzkvoynj,2026-08-21 16:25:50
c0d1450e1716e965,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1403,50000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3600000000,2026-08-21 19:55:09.868380,https://bama.ir/car/bqai1ydr,2026-08-21 16:25:50
ece0c65f2499cf6d,kmc,کیاموتورز,imported,K7,کی ام سی,اتوماتیک,1402,29000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3950000000,2026-08-21 19:55:09.868380,https://bama.ir/car/ksq1nu6l,2026-08-21 16:25:50
0bcd455b2c2241a9,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,6000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6600000000,2026-08-21 19:55:09.868380,https://bama.ir/car/fm9poy3a,2026-08-21 16:25:50
5ac91b4de7c9bbd7,kmc,کیاموتورز,imported,eJ7,کی ام سی,ساده,1403,0.0,0,برقی,اتوماتیک,بدون رنگ,15,4150000000,2026-08-21 19:55:09.867358,https://bama.ir/car/sn8wo4bi,2026-08-21 16:25:50
8d77b458c1c356bc,kmc,کیاموتورز,imported,ایگل,حواله کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2000000000,2026-08-21 19:55:09.867358,https://bama.ir/car/bofpzuv9,2026-08-21 16:25:50
56015e97e566ef20,kmc,کیاموتورز,imported,eJ7,کی ام سی,ساده,1403,34000.0,0,برقی,اتوماتیک,بدون رنگ,15,3200000000,2026-08-21 19:55:09.867358,https://bama.ir/car/owvoedss,2026-08-21 16:25:50
4649477647640f38,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1404,10000.0,0,بنزینی,دنده ای,بدون رنگ,15,4790000000,2026-08-21 19:55:09.867358,https://bama.ir/car/cjemfalj,2026-08-21 16:25:50
7312570102c6f674,kmc,کیاموتورز,imported,A5,کی ام سی,1.5 لیتر توربو,1404,22000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3380000000,2026-08-21 19:55:09.867358,https://bama.ir/car/05n7dbhp,2026-08-21 16:25:50
abcce76a6bdbb4be,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,36000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,3750000128,2026-08-21 19:55:09.866357,https://bama.ir/car/kiytjo82,2026-08-21 16:25:50
ec32916bcf269337,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4500000000,2026-08-21 19:55:06.970127,https://bama.ir/car/yxurah9b,2026-08-21 16:25:50
0365a452a8ef6b58,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6700000000,2026-08-21 19:55:06.970127,https://bama.ir/car/ysbeforb,2026-08-21 16:25:50
55dab25db217e0b2,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1402,39000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3600000000,2026-08-21 19:55:06.970127,https://bama.ir/car/cjt9f1vj,2026-08-21 16:25:50
b27fb14a897f0622,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1403,70000.0,0,بنزینی,دنده ای,بدون رنگ,15,4550000128,2026-08-21 19:55:06.969116,https://bama.ir/car/ldc829pk,2026-08-21 16:25:50
903662058f257e9b,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2500000000,2026-08-21 19:55:06.969116,https://bama.ir/car/cnudiybt,2026-08-21 16:25:50
26edc9a37bec0e17,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1402,65000.0,0,بنزینی,دنده ای,بدون رنگ,15,3850000000,2026-08-21 19:55:06.969116,https://bama.ir/car/04d2kpkq,2026-08-21 16:25:50
d0b27dbbd57f832a,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1403,14000.0,0,بنزینی,دنده ای,بدون رنگ,15,4350000128,2026-08-21 19:55:06.969116,https://bama.ir/car/tfdrz0vv,2026-08-21 16:25:50
67070135544531e0,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,4500.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4000000000,2026-08-21 19:55:06.969116,https://bama.ir/car/e1zctqgs,2026-08-21 16:25:50
99793fbf70ef98bd,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6600000000,2026-08-21 19:55:06.969116,https://bama.ir/car/bj1rdena,2026-08-21 16:25:50
41b56dadbd2da786,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,1700000000,2026-08-21 19:55:06.968130,https://bama.ir/car/kdjz3ijw,2026-08-21 16:25:50
8c392740e1bb5e4e,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1403,40000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,5900000000,2026-08-21 19:55:06.968130,https://bama.ir/car/zk4nnzlc,2026-08-21 16:25:50
76a974b6cc788fc6,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,15000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4100000000,2026-08-21 19:55:06.968130,https://bama.ir/car/jt5w8npl,2026-08-21 16:25:50
190a852ad2f472fd,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4900000000,2026-08-21 19:55:06.968130,https://bama.ir/car/975hgny1,2026-08-21 16:25:50
7ba8b7e87205bf84,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2600000000,2026-08-21 19:55:06.968130,https://bama.ir/car/r1db5wah,2026-08-21 16:25:50
4e222c9fa4678a7d,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1404,4300.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4290000000,2026-08-21 19:55:06.968130,https://bama.ir/car/tgjkeqat,2026-08-21 16:25:50
ab5c6a04c79f9e10,kmc,کیاموتورز,imported,A5,کی ام سی,1.5 لیتر توربو,1404,44000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3380000000,2026-08-21 19:55:06.967117,https://bama.ir/car/odpucm70,2026-08-21 16:25:50
3f08e5d95646359c,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1404,3200.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4100000000,2026-08-21 19:55:06.967117,https://bama.ir/car/sh8lku0t,2026-08-21 16:25:50
39659065434181cf,kmc,کیاموتورز,imported,T8,کی ام سی,دنده ای,1402,7600.0,0,بنزینی,دنده ای,بدون رنگ,15,4150000000,2026-08-21 19:55:06.967117,https://bama.ir/car/yuxhlqpf,2026-08-21 16:25:50
119c97779c6459ca,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,55000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3900000000,2026-08-21 19:55:06.967117,https://bama.ir/car/b6bhvdsi,2026-08-21 16:25:50
a1dc79310f04a407,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,22000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3990000000,2026-08-21 19:55:04.730215,https://bama.ir/car/zlsqfiaa,2026-08-21 16:25:50
ffa46794a55b774c,kmc,کیاموتورز,imported,X5,کی ام سی,1.5 لیتر توربو,1403,55000.0,0,بنزینی,اتوماتیک,خط و خش جزئی,8,3700000000,2026-08-21 19:55:04.730215,https://bama.ir/car/r2bawoeb,2026-08-21 16:25:50
296f0570f040c0fc,kmc,کیاموتورز,imported,J7,حواله کی ام سی,اتوماتیک,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,5280000000,2026-08-21 19:55:04.730215,https://bama.ir/car/fgzfq986,2026-08-21 16:25:50
417b0877f6cbd998,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,9000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4100000000,2026-08-21 19:55:04.730215,https://bama.ir/car/jqv1e3ly,2026-08-21 16:25:50
df7fd3b9083cc2ef,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,22000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3990000000,2026-08-21 19:55:04.730215,https://bama.ir/car/ogf9mhq0,2026-08-21 16:25:50
774bf069d2a68e48,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1403,29000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,6490000000,2026-08-21 19:55:04.730215,https://bama.ir/car/7flxmzph,2026-08-21 16:25:50
d0da012019cf6689,kmc,کیاموتورز,imported,T9,کی ام سی,2 لیتر توربو,1404,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,5950000000,2026-08-21 19:55:04.729216,https://bama.ir/car/jyqbpjnc,2026-08-21 16:25:50
9991b6bdf001565b,kmc,کیاموتورز,imported,J7,کی ام سی,اتوماتیک,1403,10000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,4200000000,2026-08-21 19:55:04.729216,https://bama.ir/car/umxrskyw,2026-08-21 16:25:50
755b9153444611b9,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2450000000,2026-08-21 19:55:04.729216,https://bama.ir/car/d1qjbvu5,2026-08-21 16:25:50
af5a7e5ff11bede8,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2530000000,2026-08-21 19:55:04.729216,https://bama.ir/car/f8k9z2jb,2026-08-21 16:25:50
7ae1ab3704ce137a,kmc,کیاموتورز,imported,ایگل,کی ام سی,1.5 لیتر,1405,0.0,0,بنزینی,اتوماتیک,بدون رنگ,15,2440000000,2026-08-21 19:55:04.729216,https://bama.ir/car/d7hk6rbn,2026-08-21 16:25:50
f325f280555f1d84,kmc,کیاموتورز,imported,K7,کی ام سی,اتوماتیک,1402,60000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3900000000,2026-08-21 19:55:04.729216,https://bama.ir/car/mzeos429,2026-08-21 16:25:50
c1e017ee4daa8e61,kmc,کیاموتورز,imported,A5,کی ام سی,1.5 لیتر توربو,1404,2000.0,0,بنزینی,اتوماتیک,بدون رنگ,15,3960000000,2026-08-21 19:55:04.729216,https://bama.ir/car/sisuyadu,2026-08-21 16:25:50
